name,layer,kind,m,n,min_dim,base_fro,ft_fro,delta_fro,rel_fro,spectral,nuclear,stable_rank,erank_entropy,r50,r90,r95,r99,numerical_rank,sigma_max_ratio,method,sec
lm_head.weight,-1,lm_head,151936,4096,4096,649.2104226551,649.0285505506109,5.89398597717615,0.009078698941818102,3.5660229182744714,244.37962459283796,2.7318065155913414,3353.182767926956,20,1928,2809,3766,905,729.3769297228713,gram,201.42
model.embed_tokens.weight,-1,embed_tokens,151936,4096,4096,550.0750301823697,550.0488970460907,3.4085924428271532,0.0061965954747974575,0.36253546634286726,191.14026645739347,88.39936691343429,3622.545309324328,581,2548,3112,3825,4096,18.942677108550882,gram,193.1
model.norm.weight,-1,norm,4096,1,1,131.3412591961079,131.34125919824655,0.0009033792909815663,6.87810743182162e-06,,,,,,,,,,,1d,0.01
model.layers.0.input_layernorm.weight,0,input_layernorm,4096,1,1,0.7312481600824784,0.7299364509072718,0.018629314997863744,0.02547605042279634,,,,,,,,,,,1d,0.0
model.layers.0.mlp.down_proj.weight,0,down_proj,4096,12288,4096,187.32583618164062,187.30810546875,2.1144715668696934,0.011287666506500382,0.21974167227745056,107.62989001721144,92.59314780869666,3281.1326055072827,340,1926,2563,3550,4096,31.909397615780115,svd,24.69
model.layers.0.mlp.gate_proj.weight,0,gate_proj,12288,4096,4096,180.13546752929688,180.11932373046875,2.0975911535514897,0.011644520550681282,0.344630628824234,99.44223421404604,37.04537032257873,3030.2350863957945,265,1547,2155,3258,4096,224.94719389189544,svd,21.62
model.layers.0.mlp.up_proj.weight,0,up_proj,12288,4096,4096,169.760009765625,169.7448272705078,2.0976708493258784,0.012356684311116405,0.34872540831565857,98.97268434753641,36.18324418694352,3015.1998973763625,259,1528,2132,3237,4096,236.59868922964498,svd,15.31
model.layers.0.post_attention_layernorm.weight,0,post_attention_layernorm,4096,1,1,7.869883609372147,7.866242204168386,0.020473196812182213,0.0026014611941399405,,,,,,,,,,,1d,0.0
model.layers.0.self_attn.k_norm.weight,0,k_norm,128,1,1,42.29246509791531,42.2924688552711,0.0009860531263063666,2.3315101733215073e-05,,,,,,,,,,,1d,0.0
model.layers.0.self_attn.k_proj.weight,0,k_proj,1024,4096,1024,58.97813154812385,58.97218199593068,0.6023621715695269,0.010213313914124469,0.09514396767273182,15.738474564205944,40.082321202089645,846.8921135051503,95,537,687,899,1024,48.91501532949064,gram,0.75
model.layers.0.self_attn.o_proj.weight,0,o_proj,4096,4096,4096,101.2233657836914,101.214111328125,1.1921840807348052,0.01177775577313269,0.25052571296691895,48.245550825437704,22.64550569173461,2430.4900631599876,154,1056,1506,2433,4049,156704.37766619615,svd,7.65
model.layers.0.self_attn.q_norm.weight,0,q_norm,128,1,1,20.200285605845913,20.200285755898527,0.00013037115089901017,6.453926119800734e-06,,,,,,,,,,,1d,0.0
model.layers.0.self_attn.q_proj.weight,0,q_proj,4096,4096,4096,106.56937408447266,106.55963134765625,1.1870210132943422,0.0111384816087353,0.22500547766685486,49.15993608063309,27.831116698346595,2510.2076265711457,161,1168,1614,2489,4055,94688.2702722512,svd,6.34
model.layers.0.self_attn.v_proj.weight,0,v_proj,1024,4096,1024,52.102281636123585,52.096299971814375,0.6043851903736432,0.011599975498090258,0.11507946153671281,15.898061370667595,27.58239577213677,848.7814984209668,103,531,682,904,1024,39.10449007159286,gram,0.63
model.layers.1.input_layernorm.weight,1,input_layernorm,4096,1,1,1.7231855552510582,1.7251793908155846,0.018829806892057495,0.010927324010270717,,,,,,,,,,,1d,0.0
model.layers.1.mlp.down_proj.weight,1,down_proj,4096,12288,4096,118.87561798095703,118.86626434326172,1.4947675298868046,0.012574214588951643,0.5585591793060303,63.82906555465888,7.161581257114442,2833.6141232157224,142,1329,1876,2905,4096,374.686639596693,svd,25.83
model.layers.1.mlp.gate_proj.weight,1,gate_proj,12288,4096,4096,150.5590057373047,150.54527282714844,1.3581367724335458,0.009020627931106383,0.3465508222579956,60.88884117497946,15.358653730651346,2863.539100667282,212,1396,1933,2945,4095,840.869607256251,svd,15.58
model.layers.1.mlp.up_proj.weight,1,up_proj,12288,4096,4096,103.64915466308594,103.64143371582031,1.4211417904442574,0.013711079410765088,0.4592196047306061,58.26232409483055,9.577099078085784,2655.284193314087,126,1138,1661,2728,4095,891.4998902198485,svd,15.66
model.layers.1.post_attention_layernorm.weight,1,post_attention_layernorm,4096,1,1,24.005962993850844,24.005984766235123,0.006792875641409181,0.00028296617982577504,,,,,,,,,,,1d,0.0
model.layers.1.self_attn.k_norm.weight,1,k_norm,128,1,1,22.303003401903847,22.303002888784977,0.00048828125,2.18930715832782e-05,,,,,,,,,,,1d,0.0
model.layers.1.self_attn.k_proj.weight,1,k_proj,1024,4096,1024,51.49727716544894,51.49364055291508,0.5911490920826816,0.011479230060716486,0.10639972882337588,13.886347332573642,30.868321270206707,760.2627383437367,52,394,558,840,1024,49.221694045345465,gram,0.87
model.layers.1.self_attn.o_proj.weight,1,o_proj,4096,4096,4096,103.32748413085938,103.31983184814453,1.1734518417397075,0.011356628409277583,0.2328992784023285,44.69172140344841,25.38599884511003,2332.46897869206,100,928,1392,2363,4051,274311.6886189042,svd,6.95
model.layers.1.self_attn.q_norm.weight,1,q_norm,128,1,1,18.553805633870276,18.553805066457276,0.0003662109375,1.9737780201354285e-05,,,,,,,,,,,1d,0.0
model.layers.1.self_attn.q_proj.weight,1,q_proj,4096,4096,4096,94.09603118896484,94.09012603759766,1.1794756831973712,0.012534807985989554,0.22877219319343567,41.958016605390654,26.5810120220778,2138.5439045706717,78,749,1165,2146,4041,1241123.2192108438,svd,7.46
model.layers.1.self_attn.v_proj.weight,1,v_proj,1024,4096,1024,54.88114038807322,54.877776807313374,0.5836429897488077,0.010634673143119206,0.12444557402099299,13.874594497806626,21.995591044686602,774.9260780004156,55,411,581,862,1024,47.13309437161974,gram,0.69
model.layers.2.input_layernorm.weight,2,input_layernorm,4096,1,1,2.754183702755846,2.754151718168731,0.018857832686037867,0.006846977079692181,,,,,,,,,,,1d,0.0
model.layers.2.mlp.down_proj.weight,2,down_proj,4096,12288,4096,116.32303619384766,116.31571197509766,1.468985777934139,0.012628502711071958,0.6412698030471802,58.78506218956318,5.24751396211383,2708.7462688402393,93,1180,1710,2734,4096,648.2098205370767,svd,24.21
model.layers.2.mlp.gate_proj.weight,2,gate_proj,12288,4096,4096,126.54078674316406,126.52702331542969,1.3455998149117698,0.010633724110178655,0.35134804248809814,58.78891334478976,14.667522427733493,2791.914821141731,187,1339,1858,2838,4096,367.4061707860001,svd,15.82
model.layers.2.mlp.up_proj.weight,2,up_proj,12288,4096,4096,113.73963928222656,113.73009490966797,1.357687960074761,0.011936805573172827,0.4085291028022766,54.29254175705137,11.044700229405777,2607.760294223227,101,1106,1624,2661,4096,513.7394408203638,svd,15.24
model.layers.2.post_attention_layernorm.weight,2,post_attention_layernorm,4096,1,1,36.330219758049246,36.33019419037811,0.001953125,5.3760340922991965e-05,,,,,,,,,,,1d,0.0
model.layers.2.self_attn.k_norm.weight,2,k_norm,128,1,1,19.323498877154467,19.323498569242894,0.0007261163767290942,3.7576858173833103e-05,,,,,,,,,,,1d,0.0
model.layers.2.self_attn.k_proj.weight,2,k_proj,1024,4096,1024,54.17562243504377,54.17067413057742,0.5978677707750726,0.011035734226992984,0.1052141395815053,14.79735333742557,32.2895556971601,799.2817157672356,70,451,615,875,1024,38.916560735427566,gram,0.68
model.layers.2.self_attn.o_proj.weight,2,o_proj,4096,4096,4096,104.95137786865234,104.94164276123047,1.1724010978609647,0.011170897625834172,0.2368520349264145,45.02249552873752,24.501811377673118,2357.9259636000897,102,955,1425,2392,4052,348039.62961573305,svd,6.63
model.layers.2.self_attn.q_norm.weight,2,q_norm,128,1,1,18.27884377350956,18.278842180989813,0.0005033087921896558,2.7535045346743636e-05,,,,,,,,,,,1d,0.0
model.layers.2.self_attn.q_proj.weight,2,q_proj,4096,4096,4096,102.22962188720703,102.22119140625,1.1971623593816347,0.011710523205323871,0.23449361324310303,45.310047016117565,26.064180214044036,2281.4408085364644,105,888,1332,2301,4049,11024899.669415455,svd,7.46
model.layers.2.self_attn.v_proj.weight,2,v_proj,1024,4096,1024,56.44478032356059,56.43909446761427,0.5828950194608835,0.010326818815123763,0.1163907259685214,14.13057001299266,25.08094725964548,788.640976114115,62,433,603,873,1024,36.30706330012833,gram,0.63
model.layers.3.input_layernorm.weight,3,input_layernorm,4096,1,1,3.2982585976666647,3.2980596188813873,0.018479781211768548,0.005602890332746003,,,,,,,,,,,1d,0.0
model.layers.3.mlp.down_proj.weight,3,down_proj,4096,12288,4096,135.2230987548828,135.2109375,1.6976282715955737,0.012554277244251224,0.397847056388855,78.32231184327975,18.207608226720186,3026.317555296437,201,1566,2160,3213,4096,123.86248607422398,svd,33.34
model.layers.3.mlp.gate_proj.weight,3,gate_proj,12288,4096,4096,168.82057189941406,168.80941772460938,1.6050010663662027,0.0095071415071528,0.32391268014907837,76.25323483970715,24.552445257080297,3083.4182567732614,255,1644,2233,3258,4096,363.44786189082083,svd,16.64
model.layers.3.mlp.up_proj.weight,3,up_proj,12288,4096,4096,124.0797119140625,124.06980895996094,1.6497964245168306,0.013296262532100856,0.403087854385376,71.98339800117537,16.751792745330583,2860.2270176299335,149,1342,1932,3049,4096,369.77064533312375,svd,16.75
model.layers.3.post_attention_layernorm.weight,3,post_attention_layernorm,4096,1,1,30.40867627068224,30.408737478760006,0.0029842588798836707,9.813840146539923e-05,,,,,,,,,,,1d,0.0
model.layers.3.self_attn.k_norm.weight,3,k_norm,128,1,1,20.99726019240712,20.99725803855342,0.001021313508952729,4.864032257513295e-05,,,,,,,,,,,1d,0.0
model.layers.3.self_attn.k_proj.weight,3,k_proj,1024,4096,1024,52.773331821265984,52.768732005628294,0.5991407579248622,0.011353097052011714,0.10486259542684148,14.702776558354298,32.644988782423674,796.1118439683502,64,449,614,872,1024,40.048515875351065,gram,0.62
model.layers.3.self_attn.o_proj.weight,3,o_proj,4096,4096,4096,106.15252685546875,106.14260864257812,1.1609365985170572,0.01093649518204792,0.2560694217681885,44.038424717467706,20.55424663847554,2349.431480086667,91,941,1411,2381,4047,325556.16367229813,svd,6.51
model.layers.3.self_attn.q_norm.weight,3,q_norm,128,1,1,19.740640947358273,19.740640519643158,0.0004443426446094066,2.25090282425124e-05,,,,,,,,,,,1d,0.0
model.layers.3.self_attn.q_proj.weight,3,q_proj,4096,4096,4096,101.20526885986328,101.1981430053711,1.1977187664601219,0.011834549524477477,0.25884464383125305,45.41193035629374,21.41072351250655,2299.4278921907953,102,913,1360,2313,4039,222795.95168872896,svd,7.52
model.layers.3.self_attn.v_proj.weight,3,v_proj,1024,4096,1024,57.32059330026801,57.31414270047237,0.5744691791594957,0.010022038260319256,0.11576601661841146,14.097119661203145,24.624719192941054,796.0713936021843,67,444,610,875,1024,35.44712058067984,gram,0.63
model.layers.4.input_layernorm.weight,4,input_layernorm,4096,1,1,4.542646200015888,4.541049118618046,0.019609141224577846,0.0043166780685022195,,,,,,,,,,,1d,0.0
model.layers.4.mlp.down_proj.weight,4,down_proj,4096,12288,4096,162.13119506835938,162.11534118652344,2.035800769079999,0.012556502579418056,0.425179660320282,99.22601221641526,22.92585740920485,3188.496521415703,263,1778,2422,3463,4096,73.21985972800277,svd,24.07
model.layers.4.mlp.gate_proj.weight,4,gate_proj,12288,4096,4096,228.45590209960938,228.4369659423828,2.02575032565263,0.008867139378037917,0.3929867446422577,101.45946700964123,26.571497503844395,3268.8709924443524,321,1899,2530,3517,4096,281.0892772864059,svd,15.56
model.layers.4.mlp.up_proj.weight,4,up_proj,12288,4096,4096,153.32044982910156,153.30955505371094,2.015741479366771,0.013147244751848834,0.37856242060661316,92.97014653054066,28.35271585724693,3008.1189952729974,201,1514,2147,3279,4096,224.9947212673774,svd,15.62
model.layers.4.post_attention_layernorm.weight,4,post_attention_layernorm,4096,1,1,24.902282320808943,24.902175780596572,0.004462304574600182,0.00017919259436197118,,,,,,,,,,,1d,0.0
model.layers.4.self_attn.k_norm.weight,4,k_norm,128,1,1,22.81727060789997,22.81727213817411,0.0008056871815456595,3.5310410056962424e-05,,,,,,,,,,,1d,0.0
model.layers.4.self_attn.k_proj.weight,4,k_proj,1024,4096,1024,54.64290722342478,54.63806500805707,0.6057652787407651,0.01108589036567713,0.10265593962426905,15.379240283969477,34.820947840465614,821.4571951086208,80,489,651,892,1024,45.573011475230125,gram,0.63
model.layers.4.self_attn.o_proj.weight,4,o_proj,4096,4096,4096,108.41720581054688,108.40556335449219,1.17993167059506,0.010883251064936272,0.2481047511100769,47.119863390719615,22.61744560743286,2447.2554098693467,126,1059,1532,2473,4052,614079.2985476922,svd,7.11
model.layers.4.self_attn.q_norm.weight,4,q_norm,128,1,1,19.468188319917356,19.468185777056643,0.00060117498834509,3.0879863008619754e-05,,,,,,,,,,,1d,0.0
model.layers.4.self_attn.q_proj.weight,4,q_proj,4096,4096,4096,104.40249633789062,104.39386749267578,1.2196553156899084,0.011682242843529108,0.2797451913356781,47.656970067328416,19.008548966565574,2371.7651700262477,119,988,1441,2383,4044,188920.84516199617,svd,6.53
model.layers.4.self_attn.v_proj.weight,4,v_proj,1024,4096,1024,57.75564549779038,57.74829591694158,0.5785530952733925,0.010017256153695257,0.1225163625424898,14.533083613371907,22.299660654031317,819.0130493357606,74,483,648,896,1024,31.247016095546865,gram,0.63
model.layers.5.input_layernorm.weight,5,input_layernorm,4096,1,1,4.575268250245227,4.575643400526062,0.01978896560312888,0.004325203358745992,,,,,,,,,,,1d,0.0
model.layers.5.mlp.down_proj.weight,5,down_proj,4096,12288,4096,173.98553466796875,173.97134399414062,2.150091104046556,0.012357872786089623,0.2701103389263153,108.42554682213813,63.36235478488492,3258.367875183991,323,1889,2532,3533,4096,42.27465333485507,svd,24.5
model.layers.5.mlp.gate_proj.weight,5,gate_proj,12288,4096,4096,235.38992309570312,235.36599731445312,2.146168163758219,0.009117502293781863,0.36319008469581604,108.89551181544084,34.918817602069076,3287.895663017914,340,1932,2568,3547,4096,197.33133930231222,svd,15.33
model.layers.5.mlp.up_proj.weight,5,up_proj,12288,4096,4096,172.67465209960938,172.66033935546875,2.128482015668145,0.012326545846696093,0.349914014339447,101.11217108834535,37.00132674218002,3073.2197609216632,242,1606,2241,3345,4096,170.5531792040023,svd,15.31
model.layers.5.post_attention_layernorm.weight,5,post_attention_layernorm,4096,1,1,19.454143190227473,19.45406833070753,0.006250428180693672,0.00032129033489550804,,,,,,,,,,,1d,0.0
model.layers.5.self_attn.k_norm.weight,5,k_norm,128,1,1,40.58705028126174,40.58705029458852,0.0002423458888895964,5.971015070328401e-06,,,,,,,,,,,1d,0.0
model.layers.5.self_attn.k_proj.weight,5,k_proj,1024,4096,1024,53.408061497490465,53.40308946022188,0.6075198357239207,0.011375058721284153,0.14660602064765807,15.003901731197455,17.171858975554034,803.7312595450672,68,465,624,870,1024,225.38791851253208,gram,0.64
model.layers.5.self_attn.o_proj.weight,5,o_proj,4096,4096,4096,104.9649658203125,104.95570373535156,1.1856123571781199,0.011295315040713065,0.25683364272117615,45.84977443725256,21.30990979227752,2372.2980312043846,106,975,1444,2401,4047,88089.70087944156,svd,8.17
model.layers.5.self_attn.q_norm.weight,5,q_norm,128,1,1,14.096372077104105,14.096371216631246,0.000244140625,1.7319394214666463e-05,,,,,,,,,,,1d,0.0
model.layers.5.self_attn.q_proj.weight,5,q_proj,4096,4096,4096,104.33452606201172,104.32571411132812,1.2105629510734937,0.011602707145609481,0.31560850143432617,46.561044725094746,14.712191539309222,2346.093916530432,109,959,1409,2349,4034,445967.0208060356,svd,7.32
model.layers.5.self_attn.v_proj.weight,5,v_proj,1024,4096,1024,56.696921169210555,56.69199047039447,0.5869524274714516,0.010352456806599714,0.12327775133501521,14.5564206417734,22.669210655917993,805.0436625790949,71,463,628,879,1024,116.00969119403862,gram,0.93
model.layers.6.input_layernorm.weight,6,input_layernorm,4096,1,1,6.154315530133597,6.153787349764114,0.020007063051466448,0.0032508997878808606,,,,,,,,,,,1d,0.0
model.layers.6.mlp.down_proj.weight,6,down_proj,4096,12288,4096,179.37025451660156,179.35476684570312,2.2003054298105447,0.012266835634148491,0.2642199397087097,114.45640841079876,69.34813129200226,3357.0351094896823,386,2050,2677,3605,4096,41.80411768437334,svd,24.27
model.layers.6.mlp.gate_proj.weight,6,gate_proj,12288,4096,4096,223.6566925048828,223.63494873046875,2.2067421721535823,0.009866649405563374,0.3375484347343445,110.00874457298778,42.73965307058218,3226.805390991144,306,1838,2484,3504,4096,126.19988015115857,svd,15.77
model.layers.6.mlp.up_proj.weight,6,up_proj,12288,4096,4096,178.62606811523438,178.6125030517578,2.1669148545583803,0.012131011321149715,0.3575800359249115,103.9053664363455,36.72291658321192,3105.3379967128017,250,1654,2296,3385,4096,166.5493717396663,svd,15.62
model.layers.6.post_attention_layernorm.weight,6,post_attention_layernorm,4096,1,1,22.866516870317863,22.866456557968185,0.0073202062942215665,0.00032012773680119695,,,,,,,,,,,1d,0.0
model.layers.6.self_attn.k_norm.weight,6,k_norm,128,1,1,20.684196577932173,20.684196580025876,0.0003300980781979971,1.5958950929240372e-05,,,,,,,,,,,1d,0.0
model.layers.6.self_attn.k_proj.weight,6,k_proj,1024,4096,1024,53.85516910541436,53.85022068302648,0.6064739542378327,0.011261202300762049,0.09556072322317632,15.435094838768553,40.27777326007867,820.8827524482947,83,486,647,891,1024,31.257839783407647,gram,0.67
model.layers.6.self_attn.o_proj.weight,6,o_proj,4096,4096,4096,109.2992172241211,109.28951263427734,1.2180933989995015,0.01114457568805599,0.2257094830274582,49.751993909083694,29.12470715773486,2488.0082518532017,144,1106,1583,2520,4059,93720.79352674852,svd,6.4
model.layers.6.self_attn.q_norm.weight,6,q_norm,128,1,1,18.702315390662676,18.702315938431653,0.0002729575167846423,1.4594851550888966e-05,,,,,,,,,,,1d,0.0
model.layers.6.self_attn.q_proj.weight,6,q_proj,4096,4096,4096,107.07805633544922,107.06847381591797,1.2258377698919891,0.011448076401870141,0.3355481028556824,46.85425663178951,13.346162902947993,2351.534456299695,103,946,1406,2368,4036,17260851.711248912,svd,7.45
model.layers.6.self_attn.v_proj.weight,6,v_proj,1024,4096,1024,57.65390825084393,57.647588937939204,0.5930453208054334,0.01028629868811612,0.10417939902539149,15.392140211992555,32.40500342009335,838.4911035170321,94,513,674,908,1024,25.112538009430985,gram,0.61
model.layers.7.input_layernorm.weight,7,input_layernorm,4096,1,1,8.933854062290758,8.933750673291236,0.018986908864982943,0.002125276362541378,,,,,,,,,,,1d,0.0
model.layers.7.mlp.down_proj.weight,7,down_proj,4096,12288,4096,180.4427490234375,180.42855834960938,2.227567830997787,0.012345011606470474,0.25385504961013794,115.55681276414543,76.99991780764687,3349.3933119982885,381,2038,2664,3599,4096,36.437018114790035,svd,24.71
model.layers.7.mlp.gate_proj.weight,7,gate_proj,12288,4096,4096,220.1660614013672,220.1466064453125,2.2383031560890116,0.010166431382939305,0.3398091495037079,114.20249439240433,43.38780480431489,3309.9524103845233,345,1978,2614,3567,4096,159.148093617476,svd,15.18
model.layers.7.mlp.up_proj.weight,7,up_proj,12288,4096,4096,180.39691162109375,180.38108825683594,2.1881036748989833,0.012129385449208083,0.34221816062927246,106.894276852021,40.88176953815171,3170.1070958620267,270,1760,2404,3445,4096,184.51015240565485,svd,15.42
model.layers.7.post_attention_layernorm.weight,7,post_attention_layernorm,4096,1,1,23.88568845919416,23.8856462271371,0.005527773526426901,0.0002314261753798811,,,,,,,,,,,1d,0.0
model.layers.7.self_attn.k_norm.weight,7,k_norm,128,1,1,21.10334969119495,21.10334980734907,0.0001220703125,5.784404574925193e-06,,,,,,,,,,,1d,0.0
model.layers.7.self_attn.k_proj.weight,7,k_proj,1024,4096,1024,53.95093781871677,53.94593618307465,0.6067531472562209,0.011246387399140143,0.11278743345699621,15.517262952040774,28.940274568350855,826.6761798988814,83,498,658,895,1024,36.3961303477967,gram,0.65
model.layers.7.self_attn.o_proj.weight,7,o_proj,4096,4096,4096,107.95159149169922,107.9429931640625,1.2409141064365938,0.011495097842369472,0.19992011785507202,51.02516379327329,38.52746590874226,2487.751832675524,154,1115,1585,2508,4065,394109.40177469765,svd,7.76
model.layers.7.self_attn.q_norm.weight,7,q_norm,128,1,1,20.62598449206946,20.62598449206946,0.0,0.0,,,,,,,,,,,1d,0.0
model.layers.7.self_attn.q_proj.weight,7,q_proj,4096,4096,4096,104.44248962402344,104.43450164794922,1.22223772073232,0.01170249507774252,0.3379049599170685,46.276437462488275,13.083448595829157,2337.1504645787154,93,937,1399,2354,4032,159524.9733330657,svd,6.33
model.layers.7.self_attn.v_proj.weight,7,v_proj,1024,4096,1024,61.73571988590469,61.729319753161796,0.6045248948635337,0.009792141340228336,0.11071740707650435,15.76896219220778,29.812374465958953,841.2217225408542,97,517,675,906,1024,32.46800654391695,gram,0.61
model.layers.8.input_layernorm.weight,8,input_layernorm,4096,1,1,11.484278206441532,11.484375464545117,0.01870213081697713,0.0016284985857000116,,,,,,,,,,,1d,0.0
model.layers.8.mlp.down_proj.weight,8,down_proj,4096,12288,4096,187.99847412109375,187.98410034179688,2.2825031009995023,0.01214107248301006,0.23447942733764648,118.50381484534591,94.75742773421317,3343.1320144147626,384,2025,2648,3589,4096,33.30467242295933,svd,25.13
model.layers.8.mlp.gate_proj.weight,8,gate_proj,12288,4096,4096,201.25674438476562,201.2398681640625,2.3018786946036465,0.011437523257371535,0.3909558057785034,117.4434005219955,34.66646297319118,3321.040943635834,342,2002,2632,3569,4096,138.33412874890564,svd,15.35
model.layers.8.mlp.up_proj.weight,8,up_proj,12288,4096,4096,187.1456756591797,187.13027954101562,2.2325126564209876,0.011929277278555535,0.36228546500205994,109.59154426120222,37.973973112726796,3195.3053790296867,270,1805,2450,3470,4096,184.8689043030378,svd,16.09
model.layers.8.post_attention_layernorm.weight,8,post_attention_layernorm,4096,1,1,22.366583536133408,22.366473736609926,0.007154304801552088,0.0003198657850446371,,,,,,,,,,,1d,0.0
model.layers.8.self_attn.k_norm.weight,8,k_norm,128,1,1,20.32403440491126,20.324034564490884,0.0005619399972021575,2.7649037883262895e-05,,,,,,,,,,,1d,0.0
model.layers.8.self_attn.k_proj.weight,8,k_proj,1024,4096,1024,55.24408130708413,55.23861480324944,0.6177187356769791,0.011181627444273487,0.11158990477537865,16.035119225768646,30.643031935440312,839.2986994681313,91,521,679,904,1024,69.97985406551939,gram,0.97
model.layers.8.self_attn.o_proj.weight,8,o_proj,4096,4096,4096,110.65308380126953,110.64228057861328,1.2426223219121784,0.011229893277478729,0.1822400540113449,51.16465596327021,46.49332763332792,2501.141263666171,151,1126,1601,2530,4069,171210.2852018604,svd,7.07
model.layers.8.self_attn.q_norm.weight,8,q_norm,128,1,1,18.65098555647964,18.65098555647964,0.0,0.0,,,,,,,,,,,1d,0.0
model.layers.8.self_attn.q_proj.weight,8,q_proj,4096,4096,4096,106.20207214355469,106.19359588623047,1.2468077437314826,0.011739956844214349,0.326397567987442,48.86148954432974,14.591675187143624,2412.703842316974,113,1021,1490,2431,4038,313491.75987884094,svd,7.57
model.layers.8.self_attn.v_proj.weight,8,v_proj,1024,4096,1024,61.36727198199297,61.36027027705624,0.6025522463466151,0.009818788205599435,0.10298830748144898,15.791330743473228,34.23052639804877,847.4091728429102,97,530,689,915,1024,22.56318790877753,gram,0.69
model.layers.9.input_layernorm.weight,9,input_layernorm,4096,1,1,11.364460092936103,11.363366152512807,0.019374997439728824,0.0017048761913265188,,,,,,,,,,,1d,0.0
model.layers.9.mlp.down_proj.weight,9,down_proj,4096,12288,4096,181.43817138671875,181.4223175048828,2.297598354736646,0.012663257886564092,0.24412977695465088,117.84453755058348,88.5740931268116,3302.466537985432,360,1960,2586,3553,4096,36.395008015354826,svd,24.25
model.layers.9.mlp.gate_proj.weight,9,gate_proj,12288,4096,4096,213.4805145263672,213.46087646484375,2.355127714264481,0.011032050018661473,0.39490729570388794,121.55674872221425,35.56629381151091,3356.525092888855,370,2057,2679,3594,4096,127.96117966851529,svd,16.13
model.layers.9.mlp.up_proj.weight,9,up_proj,12288,4096,4096,181.6908721923828,181.67703247070312,2.2610192690420035,0.012444319528874944,0.3474413752555847,110.6759504196234,42.349223949649534,3172.2868814493127,273,1765,2404,3440,4096,174.5609150891352,svd,15.4
model.layers.9.post_attention_layernorm.weight,9,post_attention_layernorm,4096,1,1,24.613098110133745,24.613143439377403,0.007922681789356314,0.0003218888477145448,,,,,,,,,,,1d,0.0
model.layers.9.self_attn.k_norm.weight,9,k_norm,128,1,1,18.915304474425056,18.91530447756186,0.0007010874971409448,3.706456314720347e-05,,,,,,,,,,,1d,0.0
model.layers.9.self_attn.k_proj.weight,9,k_proj,1024,4096,1024,53.38840330630428,53.38352970283632,0.6189872114101301,0.011594038650281687,0.08974023539973736,16.301542735537947,47.57611156713491,849.3459284573003,99,537,693,911,1024,49.4458551930804,gram,0.64
model.layers.9.self_attn.o_proj.weight,9,o_proj,4096,4096,4096,109.08810424804688,109.07781219482422,1.2515772333330986,0.011473086290758376,0.1824270784854889,51.15923976915701,47.06918763923155,2468.5761059654938,149,1092,1562,2496,4066,96783.78576395921,svd,6.58
model.layers.9.self_attn.q_norm.weight,9,q_norm,128,1,1,18.97097404119228,18.970971094716287,0.0008593828027544387,4.529987763877533e-05,,,,,,,,,,,1d,0.0
model.layers.9.self_attn.q_proj.weight,9,q_proj,4096,4096,4096,103.80669403076172,103.79792785644531,1.2447651591898237,0.011991183909786611,0.2597395181655884,51.05846059830742,22.96671001206802,2491.347717643009,149,1128,1597,2506,4049,187138.7951563118,svd,7.44
model.layers.9.self_attn.v_proj.weight,9,v_proj,1024,4096,1024,62.17014659259484,62.16305406600312,0.6085049436497996,0.009787735384273157,0.09686974621848274,16.20315204084148,39.45952907135866,856.4361275748332,110,541,697,918,1024,20.520110071045714,gram,0.63
model.layers.10.input_layernorm.weight,10,input_layernorm,4096,1,1,16.97756717262149,16.977109681774778,0.014609569326412278,0.0008605219568779694,,,,,,,,,,,1d,0.0
model.layers.10.mlp.down_proj.weight,10,down_proj,4096,12288,4096,184.65809631347656,184.6419219970703,2.3307744599343128,0.012622108136420757,0.26019778847694397,119.50896489992738,80.24043955920172,3300.7290276310546,358,1956,2586,3557,4096,39.44510875297036,svd,25.23
model.layers.10.mlp.gate_proj.weight,10,gate_proj,12288,4096,4096,210.7371063232422,210.71771240234375,2.407383315977227,0.011423632781047185,0.4283331632614136,122.73777016811073,31.588360938564897,3319.8006879004515,345,1992,2619,3565,4096,120.61384661964262,svd,15.24
model.layers.10.mlp.up_proj.weight,10,up_proj,12288,4096,4096,184.61895751953125,184.60337829589844,2.297231836891733,0.012443098302343579,0.3500847816467285,110.36142137926072,43.05892553710324,3109.103953826686,249,1666,2305,3385,4096,181.02323307927603,svd,15.27
model.layers.10.post_attention_layernorm.weight,10,post_attention_layernorm,4096,1,1,24.663301878583326,24.66325742071185,0.009468813640660767,0.0003839231943587708,,,,,,,,,,,1d,0.0
model.layers.10.self_attn.k_norm.weight,10,k_norm,128,1,1,20.80224621775655,20.80224573893575,0.000364918464522538,1.7542262537544163e-05,,,,,,,,,,,1d,0.0
model.layers.10.self_attn.k_proj.weight,10,k_proj,1024,4096,1024,54.84501910347568,54.840879587974555,0.6299562022116875,0.011486115102323922,0.10291422797792046,16.191243634676194,37.46880750137859,829.4619741450042,86,505,664,893,1024,49.87826133248899,gram,0.68
model.layers.10.self_attn.o_proj.weight,10,o_proj,4096,4096,4096,111.05465698242188,111.04435729980469,1.271941560965173,0.01145329331994145,0.20875661075115204,50.97830212950868,37.12392117411006,2422.259187296701,135,1038,1507,2451,4063,263529.0426925953,svd,7.63
